selection,coder,code,was_code_present,code_label
PMC4675898_EK04,evelynkue,creator,FALSE,NA
PMC4675898_EK04,evelynkue,version_number,FALSE,NA
PMC4675898_EK04,evelynkue,software_name,TRUE,ImageJ
PMC4675898_EK04,evelynkue,version_date,FALSE,NA
PMC4675898_EK04,evelynkue,url,FALSE,NA
PMC4675898_EK05,evelynkue,software_was_used,TRUE,NA
PMC4675898_EK05,evelynkue,version_date,FALSE,NA
PMC4675898_EK05,evelynkue,software_name,TRUE,Nikon NIS Elements AR
PMC4675898_EK05,evelynkue,url,FALSE,NA
PMC4675898_EK05,evelynkue,version_number,FALSE,NA
PMC4675898_EK05,evelynkue,creator,FALSE,NA
PMC4679799_JWC01,jackchristen,version_number,TRUE,12.0
PMC4679799_JWC01,jackchristen,software_name,TRUE,Statistica
PMC4679799_JWC01,jackchristen,creator,FALSE,NA
PMC4679799_JWC01,jackchristen,software_was_used,TRUE,NA
PMC4679799_JWC01,jackchristen,url,FALSE,NA
PMC4679799_JWC01,jackchristen,version_date,FALSE,NA
PMC4679799_MZ01,oceanwall,creator,FALSE,NA
PMC4679799_MZ01,oceanwall,software_was_used,TRUE,NA
PMC4679799_MZ01,oceanwall,version_date,FALSE,NA
PMC4679799_MZ01,oceanwall,software_name,TRUE,Statistica
PMC4679799_MZ01,oceanwall,url,FALSE,NA
PMC4679799_MZ01,oceanwall,version_number,TRUE,12.0
PMC4680075_PS02,ppseguel,url,FALSE,NA
PMC4680075_PS02,ppseguel,version_date,FALSE,NA
PMC4680075_PS02,ppseguel,version_number,TRUE,11.0
PMC4680075_PS02,ppseguel,software_name,TRUE,Sigma Plot
PMC4680075_PS02,ppseguel,creator,TRUE,SPSS
PMC4680075_PS02,ppseguel,software_was_used,TRUE,NA
PMC4680075_PS03,ppseguel,software_name,TRUE,SPSS
PMC4680075_PS03,ppseguel,creator,FALSE,NA
PMC4680075_PS03,ppseguel,url,FALSE,NA
PMC4680075_PS03,ppseguel,software_was_used,TRUE,NA
PMC4680075_PS03,ppseguel,version_number,TRUE,17.0
PMC4680075_PS03,ppseguel,version_date,FALSE,NA
PMC4683424_MS01,mjsong1201,creator,FALSE,NA
PMC4683424_MS01,mjsong1201,url,FALSE,NA
PMC4683424_MS01,mjsong1201,version_date,FALSE,NA
PMC4683424_MS01,mjsong1201,software_name,TRUE,SIENAX
PMC4683424_MS01,mjsong1201,version_number,TRUE,2.6
PMC4683424_MS01,mjsong1201,software_was_used,TRUE,NA
PMC4683424_MS02,mjsong1201,version_date,FALSE,NA
PMC4683424_MS02,mjsong1201,software_name,TRUE,Functional MRI of the Brain Software Library
PMC4683424_MS02,mjsong1201,version_number,FALSE,NA
PMC4683424_MS02,mjsong1201,software_was_used,TRUE,NA
PMC4683424_MS02,mjsong1201,creator,TRUE,Analysis Group
PMC4683424_MS02,mjsong1201,url,FALSE,NA
PMC4683424_SK01,shruthikrish,software_name,TRUE,SIENAX
PMC4683424_SK01,shruthikrish,software_was_used,TRUE,NA
PMC4683424_SK01,shruthikrish,version_date,FALSE,NA
PMC4683424_SK01,shruthikrish,version_number,TRUE,2.6
PMC4683424_SK01,shruthikrish,creator,FALSE,NA
PMC4683424_SK01,shruthikrish,url,FALSE,NA
PMC4683424_SK02,shruthikrish,url,FALSE,NA
PMC4683424_SK02,shruthikrish,creator,TRUE,"Analysis Group, FMRIB, Oxford, UK"
PMC4683424_SK02,shruthikrish,software_was_used,TRUE,NA
PMC4683424_SK02,shruthikrish,version_number,FALSE,NA
PMC4683424_SK02,shruthikrish,software_name,TRUE,FMRIB Diffusion Toolbox
PMC4683424_SK02,shruthikrish,version_date,FALSE,NA
PMC4683424_SK03,shruthikrish,version_number,TRUE,11.0.0
PMC4683424_SK03,shruthikrish,software_name,TRUE,JMP® Pro
PMC4683424_SK03,shruthikrish,creator,FALSE,NA
PMC4683424_SK03,shruthikrish,version_date,FALSE,NA
PMC4683424_SK03,shruthikrish,software_was_used,TRUE,NA
PMC4683424_SK03,shruthikrish,url,FALSE,NA
PMC4686099_AN01,ankimnguyen,version_date,FALSE,NA
PMC4686099_AN01,ankimnguyen,version_number,TRUE,16.0
PMC4686099_AN01,ankimnguyen,software_was_used,TRUE,NA
PMC4686099_AN01,ankimnguyen,url,FALSE,NA
PMC4686099_AN01,ankimnguyen,creator,TRUE,"SPSS, Inc."
PMC4686099_AN01,ankimnguyen,software_name,TRUE,SPSS
PMC4687766_JWC01,jackchristen,version_date,FALSE,NA
PMC4687766_JWC01,jackchristen,version_number,TRUE,version 4.2
PMC4687766_JWC01,jackchristen,url,FALSE,NA
PMC4687766_JWC01,jackchristen,software_was_used,TRUE,NA
PMC4687766_JWC01,jackchristen,creator,TRUE,Scientific Software Development GmbH
PMC4687766_JWC01,jackchristen,software_name,TRUE,ATLAS.ti
PMC4689827_AN01,ankimnguyen,version_number,FALSE,NA
PMC4689827_AN01,ankimnguyen,url,FALSE,false
PMC4689827_AN01,ankimnguyen,software_name,FALSE,NA
PMC4689827_AN01,ankimnguyen,version_date,FALSE,NA
PMC4689827_AN01,ankimnguyen,creator,FALSE,NA
PMC4689827_AN01,ankimnguyen,software_was_used,TRUE,NA
PMC4689827_AN02,ankimnguyen,software_name,FALSE,NA
PMC4689827_AN02,ankimnguyen,creator,TRUE,SPSS Inc.
PMC4689827_AN02,ankimnguyen,software_was_used,TRUE,NA
PMC4689827_AN02,ankimnguyen,version_date,FALSE,NA
PMC4689827_AN02,ankimnguyen,version_number,FALSE,NA
PMC4689827_AN02,ankimnguyen,url,FALSE,NA
PMC4700408_YC03,monicacho92,url,FALSE,NA
PMC4700408_YC03,monicacho92,version_date,FALSE,NA
PMC4700408_YC03,monicacho92,software_was_used,TRUE,NA
PMC4700408_YC03,monicacho92,creator,FALSE,NA
PMC4700408_YC03,monicacho92,software_name,TRUE,SigmaStat
PMC4700408_YC03,monicacho92,version_number,TRUE,version 3.1
PMC4707405_FJ01,jasleen29,software_was_used,TRUE,NA
PMC4707405_FJ01,jasleen29,software_name,TRUE,Statistical Package for Social Sciences
PMC4707405_FJ01,jasleen29,version_number,TRUE,version 21
PMC4707405_FJ01,jasleen29,version_date,FALSE,NA
PMC4707405_FJ01,jasleen29,creator,TRUE,"IBM Corp., Armonk, NY, USA"
PMC4707405_FJ01,jasleen29,url,FALSE,NA
PMC4713128_CM01,anneclarisse,version_date,FALSE,NA
PMC4713128_CM01,anneclarisse,version_number,TRUE,7.0
PMC4713128_CM01,anneclarisse,software_was_used,TRUE,NA
PMC4713128_CM01,anneclarisse,url,FALSE,NA
PMC4713128_CM01,anneclarisse,software_name,TRUE,Photoshop
PMC4713128_CM01,anneclarisse,creator,TRUE,Adobe
PMC4713128_CM02,anneclarisse,software_was_used,TRUE,NA
PMC4713128_CM02,anneclarisse,creator,TRUE,MathWorks
PMC4713128_CM02,anneclarisse,software_name,TRUE,MATLAB
PMC4713128_CM02,anneclarisse,version_number,FALSE,NA
PMC4713128_CM02,anneclarisse,url,FALSE,NA
PMC4713128_CM02,anneclarisse,version_date,FALSE,NA
PMC4713128_CM03,anneclarisse,software_was_used,TRUE,NA
PMC4713128_CM03,anneclarisse,version_number,FALSE,NA
PMC4713128_CM03,anneclarisse,software_name,TRUE,PRTools
PMC4713128_CM03,anneclarisse,url,FALSE,NA
PMC4713128_CM03,anneclarisse,creator,TRUE,Delft University of Technology
PMC4713128_CM03,anneclarisse,version_date,FALSE,NA
PMC4713128_CM04,anneclarisse,creator,TRUE,Delft University of Technology
PMC4713128_CM04,anneclarisse,version_number,FALSE,NA
PMC4713128_CM04,anneclarisse,version_date,FALSE,NA
PMC4713128_CM04,anneclarisse,url,FALSE,NA
PMC4713128_CM04,anneclarisse,software_was_used,TRUE,NA
PMC4713128_CM04,anneclarisse,software_name,TRUE,DIPImage
PMC4716173_BB01,brentbiglin,version_number,TRUE,V.9.2
PMC4716173_BB01,brentbiglin,software_was_used,TRUE,NA
PMC4716173_BB01,brentbiglin,creator,TRUE,"SAS Institute, Inc"
PMC4716173_BB01,brentbiglin,url,FALSE,NA
PMC4716173_BB01,brentbiglin,software_name,TRUE,SAS
PMC4716173_BB01,brentbiglin,version_date,FALSE,NA
PMC4717942_FJ01,jasleen29,version_date,FALSE,NA
PMC4717942_FJ01,jasleen29,creator,TRUE,"SAS Institute, Cary, NC, USA"
PMC4717942_FJ01,jasleen29,version_number,TRUE,Version 9
PMC4717942_FJ01,jasleen29,software_name,TRUE,SAS
PMC4717942_FJ01,jasleen29,software_was_used,TRUE,NA
PMC4717942_FJ01,jasleen29,url,FALSE,NA
PMC4717961_MS01,mjsong1201,version_number,TRUE,10
PMC4717961_MS01,mjsong1201,software_name,TRUE,Stata
PMC4717961_MS01,mjsong1201,url,FALSE,NA
PMC4717961_MS01,mjsong1201,creator,TRUE,StataCorp LP
PMC4717961_MS01,mjsong1201,software_was_used,TRUE,NA
PMC4717961_MS01,mjsong1201,version_date,FALSE,NA
PMC4717961_MS02,mjsong1201,creator,TRUE,GraphPad Software Inc.
PMC4717961_MS02,mjsong1201,version_date,FALSE,NA
PMC4717961_MS02,mjsong1201,version_number,TRUE,5.0
PMC4717961_MS02,mjsong1201,url,FALSE,NA
PMC4717961_MS02,mjsong1201,software_was_used,TRUE,NA
PMC4717961_MS02,mjsong1201,software_name,TRUE,GraphPad Prism
PMC4717961_RA01,raghu-achukola,software_name,TRUE,Stata
PMC4717961_RA01,raghu-achukola,url,FALSE,NA
PMC4717961_RA01,raghu-achukola,version_number,TRUE,10
PMC4717961_RA01,raghu-achukola,creator,TRUE,StataCorp LP
PMC4717961_RA01,raghu-achukola,software_was_used,TRUE,NA
PMC4717961_RA01,raghu-achukola,version_date,FALSE,NA
PMC4717961_RA02,raghu-achukola,version_date,FALSE,NA
PMC4717961_RA02,raghu-achukola,creator,TRUE,GraphPad Software Inc
PMC4717961_RA02,raghu-achukola,url,FALSE,NA
PMC4717961_RA02,raghu-achukola,version_number,TRUE,5.0
PMC4717961_RA02,raghu-achukola,software_was_used,TRUE,NA
PMC4717961_RA02,raghu-achukola,software_name,TRUE,GraphPad Prism
PMC4718351_MS01,mjsong1201,url,FALSE,NA
PMC4718351_MS01,mjsong1201,software_was_used,TRUE,NA
PMC4718351_MS01,mjsong1201,creator,FALSE,NA
PMC4718351_MS01,mjsong1201,version_number,FALSE,NA
PMC4718351_MS01,mjsong1201,software_name,TRUE,Excel
PMC4718351_MS01,mjsong1201,version_date,FALSE,NA
PMC4718351_MS02,mjsong1201,software_was_used,TRUE,NA
PMC4718351_MS02,mjsong1201,software_name,TRUE,SPSS
PMC4718351_MS02,mjsong1201,version_date,FALSE,NA
PMC4718351_MS02,mjsong1201,creator,FALSE,NA
PMC4718351_MS02,mjsong1201,url,FALSE,NA
PMC4718351_MS02,mjsong1201,version_number,TRUE,19.0
PMC4718351_SK01,shruthikrish,software_name,TRUE,GIPSE
PMC4718351_SK01,shruthikrish,url,FALSE,NA
PMC4718351_SK01,shruthikrish,creator,FALSE,NA
PMC4718351_SK01,shruthikrish,software_was_used,TRUE,NA
PMC4718351_SK01,shruthikrish,version_number,FALSE,NA
PMC4718351_SK01,shruthikrish,version_date,FALSE,NA
PMC4718351_SK02,shruthikrish,version_number,FALSE,NA
PMC4718351_SK02,shruthikrish,software_name,TRUE,GIPSE
PMC4718351_SK02,shruthikrish,software_was_used,TRUE,NA
PMC4718351_SK02,shruthikrish,url,FALSE,NA
PMC4718351_SK02,shruthikrish,creator,FALSE,NA
PMC4718351_SK02,shruthikrish,version_date,FALSE,NA
PMC4718351_SK03,shruthikrish,software_was_used,TRUE,NA
PMC4718351_SK03,shruthikrish,software_name,TRUE,Excel
PMC4718351_SK03,shruthikrish,version_number,FALSE,NA
PMC4718351_SK03,shruthikrish,version_date,FALSE,NA
PMC4718351_SK03,shruthikrish,creator,FALSE,NA
PMC4718351_SK03,shruthikrish,url,FALSE,NA
PMC4718351_SK04,shruthikrish,url,FALSE,NA
PMC4718351_SK04,shruthikrish,software_name,TRUE,SPSS
PMC4718351_SK04,shruthikrish,software_was_used,TRUE,NA
PMC4718351_SK04,shruthikrish,version_date,FALSE,NA
PMC4718351_SK04,shruthikrish,version_number,TRUE,19.0
PMC4718351_SK04,shruthikrish,creator,FALSE,NA
PMC4719240_HR01,henryrossiter,creator,FALSE,NA
PMC4719240_HR01,henryrossiter,software_name,TRUE,Scripture
PMC4719240_HR01,henryrossiter,url,FALSE,NA
PMC4719240_HR01,henryrossiter,version_date,FALSE,NA
PMC4719240_HR01,henryrossiter,software_was_used,FALSE,NA
PMC4719240_HR01,henryrossiter,version_number,FALSE,NA
PMC4720104_TL01,tonyli0409,version_number,FALSE,NA
PMC4720104_TL01,tonyli0409,software_name,TRUE,NIH Image Analysis
PMC4720104_TL01,tonyli0409,version_date,FALSE,NA
PMC4720104_TL01,tonyli0409,url,FALSE,NA
PMC4720104_TL01,tonyli0409,software_was_used,TRUE,NA
PMC4720104_TL01,tonyli0409,creator,FALSE,NA
PMC4720104_TL02,tonyli0409,creator,TRUE,GraphPad Software
PMC4720104_TL02,tonyli0409,version_date,FALSE,NA
PMC4720104_TL02,tonyli0409,url,FALSE,NA
PMC4720104_TL02,tonyli0409,version_number,TRUE,4
PMC4720104_TL02,tonyli0409,software_name,TRUE,GraphPad Prism
PMC4720104_TL02,tonyli0409,software_was_used,TRUE,NA
PMC4720104_TL03,tonyli0409,software_name,TRUE,SPSS
PMC4720104_TL03,tonyli0409,software_was_used,TRUE,NA
PMC4720104_TL03,tonyli0409,version_number,TRUE,ver. 19.0
PMC4720104_TL03,tonyli0409,url,FALSE,NA
PMC4720104_TL03,tonyli0409,creator,TRUE,IBM Co.
PMC4720104_TL03,tonyli0409,version_date,FALSE,NA
PMC4720847_HR01,henryrossiter,version_date,FALSE,NA
PMC4720847_HR01,henryrossiter,url,FALSE,NA
PMC4720847_HR01,henryrossiter,software_name,FALSE,NA
PMC4720847_HR01,henryrossiter,version_number,FALSE,NA
PMC4720847_HR01,henryrossiter,software_was_used,TRUE,NA
PMC4720847_HR01,henryrossiter,creator,TRUE,IVUS Lab.
PMC4720847_HR02,henryrossiter,url,FALSE,NA
PMC4720847_HR02,henryrossiter,software_name,FALSE,NA
PMC4720847_HR02,henryrossiter,software_was_used,TRUE,NA
PMC4720847_HR02,henryrossiter,version_number,FALSE,NA
PMC4720847_HR02,henryrossiter,creator,TRUE,IVUS Lab.
PMC4720847_HR02,henryrossiter,version_date,FALSE,NA
PMC4720847_HR03,henryrossiter,version_number,TRUE,version 18.0
PMC4720847_HR03,henryrossiter,url,FALSE,NA
PMC4720847_HR03,henryrossiter,software_name,TRUE,SPSS
PMC4720847_HR03,henryrossiter,software_was_used,TRUE,NA
PMC4720847_HR03,henryrossiter,version_date,FALSE,NA
PMC4720847_HR03,henryrossiter,creator,TRUE,SPSS Inc.
PMC4720847_HR04,henryrossiter,software_was_used,TRUE,NA
PMC4720847_HR04,henryrossiter,version_date,FALSE,NA
PMC4720847_HR04,henryrossiter,software_name,FALSE,NA
PMC4720847_HR04,henryrossiter,creator,FALSE,NA
PMC4720847_HR04,henryrossiter,url,FALSE,NA
PMC4720847_HR04,henryrossiter,version_number,FALSE,NA
PMC4723022_MS01,mjsong1201,version_number,FALSE,NA
PMC4723022_MS01,mjsong1201,software_name,TRUE,“SPSS  for  Windows  8.0”
PMC4723022_MS01,mjsong1201,version_date,FALSE,NA
PMC4723022_MS01,mjsong1201,url,FALSE,NA
PMC4723022_MS01,mjsong1201,software_was_used,TRUE,NA
PMC4723022_MS01,mjsong1201,creator,TRUE,SPSS  Inc.
PMC4724760_JWC01,jackchristen,software_was_used,FALSE,NA
PMC4724760_JWC01,jackchristen,url,FALSE,NA
PMC4724760_JWC01,jackchristen,version_number,FALSE,NA
PMC4724760_JWC01,jackchristen,software_name,TRUE,NudgerSize
PMC4724760_JWC01,jackchristen,creator,FALSE,NA
PMC4724760_JWC01,jackchristen,version_date,FALSE,NA
PMC4727475_JWC01,jackchristen,software_was_used,TRUE,NA
PMC4727475_JWC01,jackchristen,version_number,FALSE,NA
PMC4727475_JWC01,jackchristen,creator,FALSE,NA
PMC4727475_JWC01,jackchristen,software_name,TRUE,EndNote
PMC4727475_JWC01,jackchristen,url,FALSE,NA
PMC4727475_JWC01,jackchristen,version_date,FALSE,NA
PMC4728087_HR01,henryrossiter,software_was_used,TRUE,NA
PMC4728087_HR01,henryrossiter,url,FALSE,NA
PMC4728087_HR01,henryrossiter,version_date,FALSE,NA
PMC4728087_HR01,henryrossiter,version_number,TRUE,3.5
PMC4728087_HR01,henryrossiter,creator,FALSE,NA
PMC4728087_HR01,henryrossiter,software_name,TRUE,Sigmastat
PMC4728087_HR02,henryrossiter,creator,TRUE,IBM
PMC4728087_HR02,henryrossiter,version_date,FALSE,NA
PMC4728087_HR02,henryrossiter,software_name,TRUE,SPSS Statistics
PMC4728087_HR02,henryrossiter,version_number,TRUE,20
PMC4728087_HR02,henryrossiter,software_was_used,TRUE,NA
PMC4728087_HR02,henryrossiter,url,FALSE,NA
PMC4728087_HR03,henryrossiter,creator,FALSE,NA
PMC4728087_HR03,henryrossiter,version_number,TRUE,3.5
PMC4728087_HR03,henryrossiter,version_date,FALSE,NA
PMC4728087_HR03,henryrossiter,software_was_used,TRUE,NA
PMC4728087_HR03,henryrossiter,software_name,TRUE,Sigmastat
PMC4728087_HR03,henryrossiter,url,FALSE,NA
PMC4728087_HR04,henryrossiter,software_name,TRUE,SPSS Statistics
PMC4728087_HR04,henryrossiter,url,FALSE,NA
PMC4728087_HR04,henryrossiter,software_was_used,TRUE,NA
PMC4728087_HR04,henryrossiter,creator,TRUE,IBM
PMC4728087_HR04,henryrossiter,version_number,TRUE,21
PMC4728087_HR04,henryrossiter,version_date,FALSE,NA
PMC4733208_FJ01,jasleen29,version_number,FALSE,NA
PMC4733208_FJ01,jasleen29,creator,FALSE,NA
PMC4733208_FJ01,jasleen29,url,FALSE,NA
PMC4733208_FJ01,jasleen29,version_date,FALSE,NA
PMC4733208_FJ01,jasleen29,software_was_used,TRUE,NA
PMC4733208_FJ01,jasleen29,software_name,FALSE,NA
PMC4733777_EK01,evelynkue,software_was_used,TRUE,NA
PMC4733777_EK01,evelynkue,version_number,FALSE,NA
PMC4733777_EK01,evelynkue,version_date,FALSE,NA
PMC4733777_EK01,evelynkue,creator,FALSE,NA
PMC4733777_EK01,evelynkue,url,FALSE,NA
PMC4733777_EK01,evelynkue,software_name,TRUE,Qangio XA
PMC4733777_EK02,evelynkue,version_date,FALSE,NA
PMC4733777_EK02,evelynkue,software_name,TRUE,SAS
PMC4733777_EK02,evelynkue,version_number,TRUE,9.4
PMC4733777_EK02,evelynkue,software_was_used,TRUE,NA
PMC4733777_EK02,evelynkue,url,FALSE,NA
PMC4733777_EK02,evelynkue,creator,TRUE,SAS Institute
PMC4736865_MZ01,oceanwall,software_was_used,TRUE,NA
PMC4736865_MZ01,oceanwall,software_name,TRUE,SPSS
PMC4736865_MZ01,oceanwall,url,FALSE,NA
PMC4736865_MZ01,oceanwall,creator,TRUE,SPSS Inc.
PMC4736865_MZ01,oceanwall,version_number,TRUE,22
PMC4736865_MZ01,oceanwall,version_date,FALSE,NA
PMC4736987_HR01,henryrossiter,software_was_used,TRUE,NA
PMC4736987_HR01,henryrossiter,version_date,FALSE,NA
PMC4736987_HR01,henryrossiter,creator,FALSE,NA
PMC4736987_HR01,henryrossiter,url,FALSE,NA
PMC4736987_HR01,henryrossiter,version_number,FALSE,NA
PMC4736987_HR01,henryrossiter,software_name,FALSE,NA
PMC4736987_HR02,henryrossiter,version_date,FALSE,NA
PMC4736987_HR02,henryrossiter,software_was_used,TRUE,NA
PMC4736987_HR02,henryrossiter,url,FALSE,NA
PMC4736987_HR02,henryrossiter,software_name,TRUE,R
PMC4736987_HR02,henryrossiter,creator,FALSE,NA
PMC4736987_HR02,henryrossiter,version_number,FALSE,NA
PMC4740966_JWC01,jackchristen,version_date,FALSE,NA
PMC4740966_JWC01,jackchristen,software_was_used,TRUE,NA
PMC4740966_JWC01,jackchristen,creator,TRUE,SAS Institue Inc.
PMC4740966_JWC01,jackchristen,software_name,TRUE,SAS
PMC4740966_JWC01,jackchristen,url,FALSE,NA
PMC4740966_JWC01,jackchristen,version_number,TRUE,version 9.3
PMC4740966_JWC02,jackchristen,version_date,FALSE,NA
PMC4740966_JWC02,jackchristen,creator,FALSE,NA
PMC4740966_JWC02,jackchristen,version_number,TRUE,version 4.0.1
PMC4740966_JWC02,jackchristen,url,FALSE,NA
PMC4740966_JWC02,jackchristen,software_name,TRUE,"""Joinpoint Regression Program"
PMC4740966_JWC02,jackchristen,software_was_used,TRUE,NA
PMC4740966_MS01,mjsong1201,software_was_used,TRUE,NA
PMC4740966_MS01,mjsong1201,software_name,TRUE,SAS
PMC4740966_MS01,mjsong1201,url,FALSE,NA
PMC4740966_MS01,mjsong1201,version_number,TRUE,9.3
PMC4740966_MS01,mjsong1201,creator,TRUE,"SAS Institute, Inc."
PMC4740966_MS01,mjsong1201,version_date,FALSE,NA
PMC4740966_MS02,mjsong1201,software_name,TRUE,Joinpoint   Regression   Program
PMC4740966_MS02,mjsong1201,creator,FALSE,NA
PMC4740966_MS02,mjsong1201,url,FALSE,NA
PMC4740966_MS02,mjsong1201,software_was_used,TRUE,NA
PMC4740966_MS02,mjsong1201,version_number,TRUE,4.0.1
PMC4740966_MS02,mjsong1201,version_date,FALSE,NA
PMC4743607_CM01,anneclarisse,software_name,TRUE,SPSS
PMC4743607_CM01,anneclarisse,url,FALSE,NA
PMC4743607_CM01,anneclarisse,version_number,TRUE,version 19.0
PMC4743607_CM01,anneclarisse,creator,TRUE,Statistical Package for Social Sciences
PMC4743607_CM01,anneclarisse,version_date,FALSE,NA
PMC4743607_CM01,anneclarisse,software_was_used,TRUE,NA
PMC4743729_CBrown01,carsonbrown19,software_was_used,TRUE,NA
PMC4743729_CBrown01,carsonbrown19,version_number,FALSE,NA
PMC4743729_CBrown01,carsonbrown19,url,FALSE,NA
PMC4743729_CBrown01,carsonbrown19,creator,TRUE,Olympus Medical Corporation
PMC4743729_CBrown01,carsonbrown19,software_name,FALSE,NA
PMC4743729_CBrown01,carsonbrown19,version_date,FALSE,NA
PMC4748904_HR01,henryrossiter,software_was_used,TRUE,NA
PMC4748904_HR01,henryrossiter,url,FALSE,NA
PMC4748904_HR01,henryrossiter,version_date,FALSE,NA
PMC4748904_HR01,henryrossiter,software_name,TRUE,RevMan
PMC4748904_HR01,henryrossiter,version_number,TRUE,5.3
PMC4748904_HR01,henryrossiter,creator,FALSE,NA
PMC4748904_HR02,henryrossiter,version_number,TRUE,5.3
PMC4748904_HR02,henryrossiter,software_name,TRUE,RevMan
PMC4748904_HR02,henryrossiter,software_was_used,TRUE,NA
PMC4748904_HR02,henryrossiter,url,FALSE,NA
PMC4748904_HR02,henryrossiter,creator,FALSE,NA
PMC4748904_HR02,henryrossiter,version_date,FALSE,NA
PMC4750136_MP01,meganpearson,software_was_used,FALSE,NA
PMC4750616_CBrown01,carsonbrown19,software_was_used,TRUE,NA
PMC4750616_CBrown01,carsonbrown19,version_number,FALSE,NA
PMC4750616_CBrown01,carsonbrown19,version_date,FALSE,NA
PMC4750616_CBrown01,carsonbrown19,software_name,TRUE,Excel
PMC4750616_CBrown01,carsonbrown19,url,FALSE,NA
PMC4750616_CBrown01,carsonbrown19,creator,TRUE,Microsoft
PMC4750616_CBrown02,carsonbrown19,software_name,TRUE,SAS
PMC4750616_CBrown02,carsonbrown19,version_number,TRUE,9.1
PMC4750616_CBrown02,carsonbrown19,version_date,FALSE,NA
PMC4750616_CBrown02,carsonbrown19,creator,TRUE,SAS Institute
PMC4750616_CBrown02,carsonbrown19,software_was_used,TRUE,NA
PMC4750616_CBrown02,carsonbrown19,url,FALSE,NA
PMC4750770_MZ01,oceanwall,software_name,TRUE,STATA
PMC4750770_MZ01,oceanwall,software_was_used,TRUE,NA
PMC4750770_MZ01,oceanwall,version_number,FALSE,NA
PMC4750770_MZ01,oceanwall,creator,FALSE,NA
PMC4750770_MZ01,oceanwall,version_date,FALSE,NA
PMC4750770_MZ01,oceanwall,url,FALSE,NA
PMC4750770_MZ02,oceanwall,url,FALSE,NA
PMC4750770_MZ02,oceanwall,creator,FALSE,NA
PMC4750770_MZ02,oceanwall,software_was_used,TRUE,NA
PMC4750770_MZ02,oceanwall,version_date,FALSE,NA
PMC4750770_MZ02,oceanwall,version_number,TRUE,13
PMC4750770_MZ02,oceanwall,software_name,TRUE,STATA
PMC4750770_MZ03,oceanwall,software_was_used,TRUE,NA
PMC4750770_MZ03,oceanwall,url,FALSE,NA
PMC4750770_MZ03,oceanwall,version_date,FALSE,NA
PMC4750770_MZ03,oceanwall,version_number,TRUE,17.1
PMC4750770_MZ03,oceanwall,creator,FALSE,NA
PMC4750770_MZ03,oceanwall,software_name,TRUE,SPSS
PMC4751907_EK01,evelynkue,url,FALSE,NA
PMC4751907_EK01,evelynkue,version_number,TRUE,Version 19.0
PMC4751907_EK01,evelynkue,creator,FALSE,NA
PMC4751907_EK01,evelynkue,version_date,FALSE,NA
PMC4751907_EK01,evelynkue,software_was_used,TRUE,NA
PMC4751907_EK01,evelynkue,software_name,TRUE,SPSS
PMC4752095_MZ01,oceanwall,version_number,TRUE,version 13.0
PMC4752095_MZ01,oceanwall,software_name,TRUE,Statistical Package for Social Sciences
PMC4752095_MZ01,oceanwall,creator,TRUE,SPSS Inc.
PMC4752095_MZ01,oceanwall,url,FALSE,NA
PMC4752095_MZ01,oceanwall,version_date,FALSE,NA
PMC4752095_MZ01,oceanwall,software_was_used,TRUE,NA
PMC4754077_CB01,courtneybroderick,url,TRUE,http://surfer.nmr.mgh.harvard.edu/
PMC4754077_CB01,courtneybroderick,software_name,TRUE,FreeSurfer
PMC4754077_CB01,courtneybroderick,version_date,FALSE,NA
PMC4754077_CB01,courtneybroderick,version_number,TRUE,5.1
PMC4754077_CB01,courtneybroderick,creator,FALSE,NA
PMC4754077_CB01,courtneybroderick,software_was_used,TRUE,NA
PMC4755524_CM01,anneclarisse,version_number,TRUE,5
PMC4755524_CM01,anneclarisse,url,FALSE,NA
PMC4755524_CM01,anneclarisse,software_name,TRUE,InterProScan
PMC4755524_CM01,anneclarisse,software_was_used,TRUE,NA
PMC4755524_CM01,anneclarisse,creator,FALSE,NA
PMC4755524_CM01,anneclarisse,version_date,FALSE,NA
PMC4758284_EK01,evelynkue,version_date,FALSE,NA
PMC4758284_EK01,evelynkue,software_was_used,TRUE,NA
PMC4758284_EK01,evelynkue,version_number,TRUE,13.0
PMC4758284_EK01,evelynkue,software_name,TRUE,SPSS
PMC4758284_EK01,evelynkue,creator,TRUE,SPSS Inc.
PMC4758284_EK01,evelynkue,url,FALSE,NA
PMC4758284_EK02,evelynkue,software_was_used,TRUE,NA
PMC4758284_EK02,evelynkue,software_name,TRUE,Cell Quest
PMC4758284_EK02,evelynkue,version_date,FALSE,NA
PMC4758284_EK02,evelynkue,url,FALSE,NA
PMC4758284_EK02,evelynkue,version_number,TRUE,3.0
PMC4758284_EK02,evelynkue,creator,TRUE,Becton Dickinson
PMC4760300_CM01,anneclarisse,software_name,TRUE,FACSDiva
PMC4760300_CM01,anneclarisse,creator,TRUE,BD Biosciences
PMC4760300_CM01,anneclarisse,version_number,TRUE,Version 6
PMC4760300_CM01,anneclarisse,version_date,FALSE,NA
PMC4760300_CM01,anneclarisse,url,FALSE,NA
PMC4760300_CM01,anneclarisse,software_was_used,TRUE,NA
PMC4760300_CM02,anneclarisse,software_was_used,TRUE,NA
PMC4760300_CM02,anneclarisse,software_name,TRUE,FlowJo
PMC4760300_CM02,anneclarisse,version_number,TRUE,Version 8.4
